>
  11.797778	 59.263333
  11.798889	 59.257778
  11.798611	 59.251389
  11.798333	 59.245278
  11.795278	 59.239167
  11.790000	 59.234722
  11.784722	 59.230278
  11.778333	 59.226667
  11.773056	 59.222222
  11.768889	 59.216667
  11.764722	 59.211667
  11.761667	 59.205556
  11.759167	 59.200833
  11.757222	 59.193889
  11.754444	 59.188056
  11.752500	 59.181111
  11.750833	 59.174444
  11.750278	 59.168056
  11.751667	 59.162500
  11.754444	 59.157500
  11.755556	 59.151944
  11.758333	 59.146667
  11.754167	 59.141667
  11.748889	 59.136944
  11.743611	 59.132500
  11.739722	 59.128611
  11.739444	 59.127222
  11.739444	 59.122500
  11.742222	 59.117500
  11.746389	 59.112778
  11.749167	 59.107778
  11.751944	 59.102778
  11.753056	 59.097222
  11.751111	 59.090278
  11.746111	 59.085833
  11.741944	 59.080556
  11.736667	 59.076111
  11.731389	 59.071667
  11.726111	 59.067222
  11.720833	 59.062778
  11.714444	 59.058889
  11.709167	 59.054444
  11.704167	 59.050000
  11.698889	 59.045556
  11.693611	 59.041111
  11.690556	 59.035000
  11.685556	 59.030556
  11.681389	 59.025278
  11.678333	 59.019167
  11.676667	 59.012500
  11.673611	 59.006389
  11.671944	 58.999722
  11.670000	 58.992778
  11.667222	 58.986667
  11.664167	 58.980556
  11.661111	 58.974722
  11.658333	 58.968611
  11.655278	 58.962500
  11.652500	 58.956389
  11.649444	 58.950556
  11.646667	 58.944444
  11.642500	 58.939167
  11.639444	 58.933333
  11.636667	 58.927222
  11.633611	 58.921111
  11.629444	 58.915278
  11.626667	 58.909167
  11.621389	 58.904722
  11.612778	 58.902500
  11.604167	 58.900278
  11.595556	 58.898056
  11.585833	 58.896667
  11.574722	 58.896111
  11.562778	 58.896111
  11.551944	 58.895556
  11.541111	 58.895000
  11.531111	 58.893611
  11.522500	 58.891389
  11.513889	 58.889167
  11.505278	 58.886944
  11.496667	 58.884722
  11.484722	 58.885000
  11.473889	 58.884444
  11.463056	 58.883611
  11.450833	 58.883889
  11.439167	 58.885278
  11.431944	 58.888611
  11.427778	 58.893056
  11.426111	 58.897222
  11.425000	 58.903056
  11.425278	 58.909167
  11.423889	 58.914722
  11.422778	 58.920278
  11.423056	 58.926667
  11.424722	 58.933333
  11.425000	 58.939722
  11.426667	 58.946389
  11.426944	 58.952778
  11.428611	 58.959444
  11.430556	 58.966389
  11.430278	 58.971111
  11.432222	 58.978056
  11.430833	 58.983611
  11.429167	 58.987222
  11.427222	 58.986944
  11.427500	 58.992222
  11.423056	 58.996111
  11.418889	 59.000833
  11.414722	 59.005000
  11.408611	 59.009167
  11.406111	 59.014167
  11.403611	 59.019167
  11.399444	 59.023333
  11.395278	 59.028056
  11.390833	 59.032778
  11.386667	 59.036944
  11.382500	 59.041944
  11.378889	 59.046944
  11.378333	 59.053056
  11.376944	 59.058611
  11.376944	 59.065000
  11.374444	 59.069444
  11.370278	 59.074167
  11.366111	 59.078611
  11.361667	 59.082778
  11.357500	 59.087500
  11.353333	 59.092222
  11.347222	 59.095833
  11.341111	 59.099444
  11.334167	 59.102778
  11.325278	 59.105556
  11.311944	 59.106111
  11.300278	 59.106389
  11.290556	 59.105000
  11.287778	 59.105000
  11.279722	 59.100000
  11.268889	 59.099722
  11.260000	 59.097500
  11.251111	 59.095278
  11.243056	 59.093056
  11.233889	 59.090833
  11.224167	 59.089167
  11.216111	 59.086944
  11.206111	 59.085833
  11.196389	 59.084444
  11.186389	 59.082778
  11.177500	 59.080556
  11.167778	 59.079167
  11.158889	 59.076944
  11.150556	 59.074722
  11.141667	 59.072500
  11.133611	 59.070278
  11.125556	 59.067222
  11.124722	 59.066667
  11.118611	 59.050000
  11.112778	 59.033056
  11.106111	 59.016389
  11.101111	 58.998889
  11.097500	 58.992500
  11.090278	 58.989444
  11.083056	 58.986389
  11.075833	 58.983611
  11.067778	 58.980556
  11.060556	 58.977222
  11.053333	 58.974722
  11.045278	 58.971389
  11.038056	 58.968333
  11.031667	 58.964722
  11.023611	 58.962500
  11.015556	 58.959444
  11.007500	 58.957500
  10.998611	 58.955556
  10.989722	 58.953056
  10.981667	 58.950833
  10.972778	 58.948889
  10.963889	 58.946667
  10.955000	 58.944722
  10.946111	 58.942500
  10.880278	 58.932500
  10.822500	 58.923611
  10.757500	 58.913611
>
  14.381389	 53.193056
  14.383056	 53.196111
  14.385278	 53.198333
  14.388333	 53.199722
  14.391667	 53.201389
  14.395278	 53.202500
  14.398889	 53.203611
  14.402222	 53.205000
  14.405000	 53.206667
  14.406667	 53.209444
  14.407778	 53.212500
  14.408611	 53.215833
  14.410000	 53.218889
  14.412222	 53.221111
  14.414722	 53.223056
  14.417500	 53.225000
  14.420278	 53.226667
  14.423056	 53.228611
  14.425278	 53.230833
  14.427778	 53.232500
  14.429722	 53.235278
  14.430833	 53.238333
  14.432222	 53.241389
  14.433889	 53.243889
  14.436111	 53.246667
  14.438889	 53.248333
  14.441944	 53.250000
  14.444722	 53.251667
  14.447500	 53.253611
  14.449167	 53.256389
  14.449722	 53.258889
  14.448611	 53.261389
  14.447500	 53.264167
  14.446389	 53.266667
  14.445833	 53.269167
  14.445833	 53.270000
  14.445797	 53.270004
  14.440297	 53.273891
  14.434723	 53.274478
  14.428856	 53.274698
  14.425262	 53.276091
  14.424162	 53.278584
  14.422769	 53.281078
  14.421669	 53.283645
  14.421082	 53.286358
  14.420568	 53.289145
  14.419982	 53.292225
  14.418882	 53.294719
  14.417782	 53.297212
  14.415801	 53.299413
  14.414701	 53.301979
  14.412795	 53.304473
  14.412208	 53.307187
  14.412501	 53.310267
  14.413601	 53.313347
  14.414995	 53.316354
  14.415581	 53.319727
  14.415801	 53.322808
  14.415801	 53.326108
  14.415581	 53.327501
  14.415581	 53.327501
  14.415288	 53.328895
  14.414701	 53.331682
  14.414188	 53.334468
  14.413601	 53.337255
  14.413308	 53.338869
  14.413088	 53.339969
  14.411915	 53.342536
  14.410008	 53.344736
  14.407514	 53.346643
  14.404434	 53.348329
  14.401427	 53.350016
  14.398347	 53.351703
  14.396953	 53.354197
  14.397760	 53.357497
  14.399154	 53.360577
  14.399740	 53.363877
  14.400034	 53.366957
  14.398640	 53.369451
  14.398054	 53.372238
  14.396953	 53.374731
  14.395853	 53.377225
  14.394460	 53.379718
  14.393360	 53.382212
  14.392186	 53.384999
  14.390280	 53.387199
  14.389180	 53.389692
  14.388079	 53.392186
  14.386686	 53.394753
  14.385586	 53.397246
  14.384413	 53.399740
  14.383092	 53.402233
  14.381919	 53.404727
  14.380819	 53.407220
  14.379719	 53.409714
  14.379132	 53.412501
  14.378619	 53.415288
  14.377225	 53.417781
  14.376639	 53.420568
  14.375539	 53.423062
  14.375539	 53.426362
  14.375025	 53.429149
  14.374439	 53.431935
  14.374732	 53.435016
  14.374732	 53.438023
  14.375539	 53.441396
  14.376125	 53.444990
  14.376932	 53.448363
  14.377812	 53.451664
  14.375245	 53.453644
  14.370845	 53.454744
  14.366371	 53.455551
  14.363658	 53.456211
  14.361971	 53.456651
  14.360944	 53.458924
  14.360798	 53.459144
  14.360284	 53.461931
  14.359697	 53.464718
  14.359184	 53.467798
  14.358084	 53.470292
  14.356691	 53.472785
  14.356104	 53.475572
  14.355004	 53.478359
  14.353904	 53.480852
  14.352804	 53.483346
  14.352217	 53.486133
  14.351630	 53.488920
  14.350310	 53.491413
  14.348623	 53.493613
  14.346643	 53.495813
  14.344150	 53.497794
  14.340556	 53.499480
  14.339529	 53.499994
  14.339529	 53.499994
  14.339456	 53.500067
  14.339456	 53.500067
  14.337476	 53.501094
  14.333589	 53.502487
  14.331095	 53.504467
  14.328602	 53.506374
  14.327502	 53.508868
  14.326108	 53.511361
  14.325008	 53.513855
  14.324422	 53.516642
  14.323322	 53.519135
  14.321415	 53.521702
  14.320315	 53.524195
  14.319141	 53.526689
  14.318628	 53.529476
  14.318628	 53.532776
  14.318628	 53.535856
  14.316941	 53.538056
  14.314448	 53.540037
  14.311954	 53.541943
  14.309974	 53.543924
  14.308067	 53.546124
  14.307480	 53.549131
  14.308360	 53.552504
  14.309754	 53.555584
  14.311954	 53.557785
  14.314154	 53.559985
  14.316354	 53.562258
  14.317528	 53.565265
  14.318334	 53.568639
  14.317748	 53.571426
  14.317234	 53.574139
  14.316648	 53.576926
  14.316134	 53.580006
  14.316134	 53.583086
  14.316134	 53.586093
  14.316354	 53.589173
  14.316354	 53.592254
  14.317234	 53.595554
  14.317748	 53.599147
  14.318041	 53.602228
  14.318628	 53.605528
  14.318921	 53.608608
  14.319435	 53.612202
  14.318921	 53.614989
  14.318334	 53.617775
  14.315841	 53.619756
  14.312761	 53.621076
  14.309754	 53.622763
  14.305867	 53.624156
  14.302200	 53.625549
  14.298313	 53.626943
  14.295820	 53.628923
  14.293326	 53.630536
  14.291419	 53.632810
  14.290833	 53.635817
  14.290246	 53.638604
  14.290246	 53.641684
  14.289732	 53.644471
  14.290026	 53.647478
  14.289439	 53.650264
  14.288852	 53.653051
  14.288339	 53.655838
  14.286946	 53.658625
  14.284452	 53.660312
  14.280858	 53.661632
  14.278878	 53.663905
  14.281078	 53.665592
  14.283865	 53.667499
  14.286359	 53.669186
  14.288339	 53.671973
  14.289439	 53.674980
  14.289439	 53.678060
  14.287752	 53.680260
  14.286359	 53.682753
  14.285259	 53.685247
  14.283352	 53.687521
  14.281665	 53.689721
  14.279758	 53.691921
  14.277778	 53.694194
  14.277192	 53.696981
  14.275578	 53.699181
  14.274698	 53.701088
  14.274185	 53.704168
  14.274185	 53.707249
  14.274478	 53.710255
  14.274991	 53.713629
  14.275798	 53.716929
  14.276972	 53.720010
  14.278365	 53.723090
  14.279465	 53.726097
  14.280858	 53.729177
  14.281665	 53.732477
  14.282252	 53.735851
  14.282472	 53.739151
  14.281078	 53.741644
  14.278072	 53.743038
  14.274698	 53.744725
  14.271691	 53.746411
  14.269198	 53.748318
  14.269198	 53.750005
  14.269198	 53.750005
  14.269198	 53.750005
  14.269198	 53.750005
  14.269198	 53.751398
  14.271398	 53.753599
  14.273891	 53.755799
  14.276091	 53.758072
  14.278365	 53.760566
  14.280565	 53.762766
  14.283352	 53.764453
  14.285552	 53.766653
  14.287239	 53.769440
  14.288852	 53.771933
  14.289732	 53.775527
  14.290539	 53.778900
  14.288632	 53.781101
  14.286652	 53.783301
  14.284159	 53.785281
  14.281078	 53.786968
  14.280858	 53.787481
  14.280272	 53.788361
  14.277778	 53.790268
  14.275798	 53.792468
  14.273891	 53.794742
  14.272204	 53.796942
  14.270298	 53.799142
  14.268318	 53.801415
  14.267217	 53.803909
  14.265311	 53.806109
  14.262744	 53.807796
  14.261644	 53.810583
  14.259737	 53.812489
  14.257757	 53.814690
  14.256657	 53.817476
  14.254750	 53.819457
  14.253063	 53.821657
  14.251083	 53.823857
  14.249983	 53.825177
  14.249983	 53.825177
  14.249176	 53.826130
  14.247196	 53.828331
  14.246096	 53.830824
  14.244189	 53.833024
  14.242502	 53.835298
  14.240009	 53.837205
  14.238029	 53.839478
  14.236122	 53.841678
  14.234435	 53.843878
  14.232528	 53.846079
  14.231135	 53.848645
  14.229448	 53.850846
  14.227468	 53.853046
  14.226368	 53.855539
  14.224461	 53.857813
  14.223361	 53.860306
  14.221381	 53.862506
  14.219987	 53.865000
  14.218887	 53.867493
  14.218887	 53.869180
  14.218887	 53.870574
  14.219181	 53.873874
  14.219181	 53.876954
  14.218594	 53.879741
  14.218594	 53.882748
  14.218887	 53.885828
  14.218301	 53.888615
  14.217787	 53.891402
  14.217787	 53.894702
  14.217201	 53.897489
  14.216614	 53.898589
  14.215807	 53.899982
  14.214194	 53.902256
  14.212214	 53.904456
  14.209720	 53.906363
  14.207226	 53.908050
  14.203340	 53.909443
  14.198353	 53.910250
  14.193879	 53.911423
  14.193072	 53.914137
  14.195859	 53.915824
  14.199746	 53.916924
  14.203853	 53.917804
  14.208033	 53.917804
  14.211113	 53.918610
  14.215587	 53.919417
  14.218594	 53.920811
  14.221968	 53.922204
  14.224168	 53.924478
  14.225561	 53.928584
>
   8.410278	 55.086389
   8.424722	 55.078333
   8.442222	 55.070556
   8.455556	 55.065556
   8.465000	 55.061944
   8.473056	 55.057222
   8.480833	 55.051667
   8.484167	 55.046111
   8.485556	 55.038611
   8.486944	 55.028889
   8.489444	 55.019167
   8.493889	 55.009167
   8.503333	 55.001389
   8.516944	 54.996111
